id,price
0,9188000.000000002
1,9188000.000000002
2,4092040.0
3,9188000.000000002
4,9188000.000000002
5,9188000.000000002
6,9188000.000000002
7,9188000.000000002
8,9188000.000000002
9,9188000.000000002
10,9188000.000000002
11,9188000.000000002
12,9188000.000000002
13,9188000.000000002
14,9188000.000000002
15,9188000.000000002
16,9188000.000000002
17,9188000.000000002
18,9188000.000000002
19,9188000.000000002
20,9188000.000000002
21,9188000.000000002
22,9188000.000000002
23,9188000.000000002
24,9188000.000000002
25,9188000.000000002
26,9188000.000000002
27,9188000.000000002
28,9188000.000000002
29,9188000.000000002
30,611599.9999999999
31,611599.9999999999
32,1684600.0
33,1684600.0
34,784080.0
35,784080.0
36,611599.9999999999
37,611599.9999999999
38,611599.9999999999
39,611599.9999999999
40,224987999.99999997
41,777177.6000000001
42,611599.9999999999
43,611599.9999999999
44,5066000.0
45,609266.6
46,608845.9999999999
47,608845.9999999999
48,608845.9999999999
49,1684600.0
50,611599.9999999999
51,611599.9999999999
52,611599.9999999999
53,611599.9999999999
54,611599.9999999999
55,611599.9999999999
56,611599.9999999999
57,611599.9999999999
58,611599.9999999999
59,611599.9999999999
60,611599.9999999999
61,1293000.0
62,611599.9999999999
63,608845.9999999999
64,1540650.0
65,611599.9999999999
66,611599.9999999999
67,609266.6
68,611599.9999999999
69,611599.9999999999
70,611599.9999999999
71,759000.0
72,759000.0
73,611599.9999999999
74,1293000.0
75,608845.9999999999
76,759000.0
77,1540650.0
78,759000.0
79,1235999.9999999998
80,1235999.9999999998
81,611599.9999999999
82,4814000.0
83,1196979.9999999998
84,759000.0
85,759000.0
86,611599.9999999999
87,611599.9999999999
88,611599.9999999999
89,611599.9999999999
90,611599.9999999999
91,611599.9999999999
92,611599.9999999999
93,611599.9999999999
94,611599.9999999999
95,759000.0
96,611599.9999999999
97,611599.9999999999
98,1540650.0
99,611599.9999999999
100,611599.9999999999
101,611599.9999999999
102,611599.9999999999
103,611599.9999999999
104,611599.9999999999
105,609266.6
106,609266.6
107,611599.9999999999
108,611599.9999999999
109,611599.9999999999
110,611599.9999999999
111,759000.0
112,759000.0
113,611599.9999999999
114,611599.9999999999
115,611599.9999999999
116,611599.9999999999
117,611599.9999999999
118,611599.9999999999
119,611599.9999999999
120,611599.9999999999
121,611599.9999999999
122,669180.0
123,611599.9999999999
124,611599.9999999999
125,611599.9999999999
126,611599.9999999999
127,784080.0
128,784080.0
129,1540650.0
130,1540650.0
131,759000.0
132,759000.0
133,609266.6
134,1293000.0
135,1293000.0
136,609266.6
137,611599.9999999999
138,784080.0
139,611599.9999999999
140,611599.9999999999
141,1540650.0
142,608845.9999999999
143,611599.9999999999
144,784080.0
145,784080.0
146,784080.0
147,611599.9999999999
148,608845.9999999999
149,1293000.0
150,1606000.0
151,1606000.0
152,16670000.0
153,1606000.0
154,1606000.0
155,16670000.0
156,3906000.0
157,3906000.0
158,3906000.0
159,3906000.0
160,3906000.0
161,3906000.0
162,3906000.0
163,4372000.0
164,353090.8
165,5015799.999999999
166,5015799.999999999
167,4372000.0
168,353090.8
169,5015799.999999999
170,25450090.8
171,25450090.8
172,25450090.8
173,25450090.8
174,25450090.8
175,25450090.8
176,25450090.8
177,38740000.0
178,82290000.0
179,104617400.00000001
180,82290000.0
181,104617400.00000001
182,82290000.0
183,82290000.0
184,82290000.0
185,82290000.0
186,24284000.0
187,24284000.0
188,24284000.0
189,24284000.0
190,38640000.00000001
191,24284000.0
192,24284000.0
193,24284000.0
194,24284000.0
195,1828400.0000000002
196,1828400.0000000002
197,1316490.8
198,1828400.0000000002
199,1828400.0000000002
200,1316490.8
201,1316490.8
202,1828400.0000000002
203,122400000.0
204,82900000.00000001
205,166296000.0
206,82900000.00000001
207,82900000.00000001
208,166296000.0
209,168900000.0
210,82900000.00000001
211,66660000.0
212,39374000.0
213,2014000.0000000002
214,2713500.0
215,1502900.0000000002
216,2713500.0
217,2713500.0
